pos,genus,nominativ singular,nominativ plural
Substantiv,m,Spinnenläufer,Spinnenläufer
Substantiv,n,Spinnennetz,Spinnennetze
Substantiv,f,Spinnenphobie,Spinnenphobien
Substantiv,n,Spinnentier,Spinnentiere
Substantiv,m,Spinner,Spinner
Substantiv,f,Spinnerei,Spinnereien
Substantiv,m,Spinnerich,Spinneriche
Substantiv,f,Spinnerin,Spinnerinnen
Substantiv,n,Spinnrad,Spinnräder
Substantiv,f,Spinnrute,Spinnruten
Substantiv,f,Spinnwebe,Spinnweben
Substantiv,m,Spint,Spinte
Substantiv,m,Spintisierer,Spintisierer
Substantiv,f,Spintisiererin,Spintisiererinnen
Substantiv,m,Spion,Spione
Substantiv,f,Spionagedrohne,Spionagedrohnen
Substantiv,m,Spionagefilm,Spionagefilme
Substantiv,n,Spionageflugzeug,Spionageflugzeuge
Substantiv,m,Spionageroman,Spionageromane
Substantiv,m,Spionagesatellit,Spionagesatelliten
Substantiv,m,Spionagevorwurf,Spionagevorwürfe
Substantiv,f,Spionin,Spioninnen
Substantiv,m,Spiralarm,Spiralarme
Substantiv,f,Spirale,Spiralen
Substantiv,f,Spiralfeder,Spiralfedern
Substantiv,f,Spiralgalaxie,Spiralgalaxien
Substantiv,m,Spiralnebel,Spiralnebel
Substantiv,f,Spirans,Spiranten
Substantiv,m,Spirant,Spiranten
Substantiv,f,Spirantisierung,Spirantisierungen
Substantiv,m,Spiritist,Spiritisten
Substantiv,f,Spiritistin,Spiritistinnen
Substantiv,f,Spirituose,Spirituosen
Substantiv,n,Spirometer,Spirometer
Substantiv,n,Spiropterakarzinom,Spiropterakarzinome
Substantiv,f,Spitalkapelle,Spitalkapellen
Substantiv,n,Spittel,Spittel
Substantiv,m,Spitz,Spitze
Substantiv,m,Spitzbart,Spitzbärte
Substantiv,m,Spitzbogenfries,Spitzbogenfriese
Substantiv,n,Spitzbogengewölbe,Spitzbogengewölbe
Substantiv,m,Spitzbub,Spitzbuben
Substantiv,m,Spitzbube,Spitzbuben
Substantiv,m,Spitzbubenstreich,Spitzbubenstreiche
Substantiv,m,Spitzbunker,Spitzbunker
Substantiv,f,Spitzbübin,Spitzbübinnen
Substantiv,f,Spitze,Spitzen
Substantiv,m,Spitzel,Spitzel
Substantiv,n,Spitzelwesen,Spitzelwesen
Substantiv,m,Spitzenathlet,Spitzenathleten
Substantiv,f,Spitzenathletin,Spitzenathletinnen
Substantiv,m,Spitzendiplomat,Spitzendiplomaten
Substantiv,f,Spitzenebene,Spitzenebenen
Substantiv,f,Spitzenentladung,Spitzenentladungen
Substantiv,f,Spitzenforschung,Spitzenforschungen
Substantiv,m,Spitzenfußballer,Spitzenfußballer
Substantiv,n,Spitzengespräch,Spitzengespräche
Substantiv,f,Spitzengruppe,Spitzengruppen
Substantiv,f,Spitzenhaube,Spitzenhauben
Substantiv,n,Spitzenhäubchen,Spitzenhäubchen
Substantiv,m,Spitzenionisator,Spitzenionisatoren
Substantiv,m,Spitzenkandidat,Spitzenkandidaten
Substantiv,f,Spitzenkandidatin,Spitzenkandidatinnen
Substantiv,n,Spitzenkleid,Spitzenkleider
Substantiv,m,Spitzenkoch,Spitzenköche
Substantiv,f,Spitzenkraft,Spitzenkräfte
Substantiv,f,Spitzenleistung,Spitzenleistungen
Substantiv,m,Spitzenmanager,Spitzenmanager
Substantiv,f,Spitzenmanagerin,Spitzenmanagerinnen
Substantiv,f,Spitzenmannschaft,Spitzenmannschaften
Substantiv,m,Spitzenplatz,Spitzenplätze
Substantiv,m,Spitzenpolitiker,Spitzenpolitiker
Substantiv,f,Spitzenpolitikerin,Spitzenpolitikerinnen
Substantiv,m,Spitzenpreis,Spitzenpreise
Substantiv,f,Spitzenrefinanzierungsfazilität,Spitzenrefinanzierungsfazilitäten
Substantiv,m,Spitzenreiter,Spitzenreiter
Substantiv,f,Spitzenreiterin,Spitzenreiterinnen
Substantiv,m,Spitzenspion,Spitzenspione
Substantiv,m,Spitzenstar,Spitzenstars
Substantiv,f,Spitzenstellung,Spitzenstellungen
Substantiv,m,Spitzensteuersatz,Spitzensteuersätze
Substantiv,n,Spitzentuch,Spitzentücher
Substantiv,m,Spitzenverband,Spitzenverbände
Substantiv,m,Spitzenwein,Spitzenweine
Substantiv,m,Spitzer,Spitzer
Substantiv,f,Spitzfindigkeit,Spitzfindigkeiten
Substantiv,m,Spitzgatter,Spitzgatter
Substantiv,f,Spitzhacke,Spitzhacken
Substantiv,m,Spitzhammer,Spitzhämmer
Substantiv,m,Spitzkopfaal,Spitzkopfaale
Substantiv,f,Spitzmaus,Spitzmäuse
Substantiv,f,Spitzmorchel,Spitzmorcheln
Substantiv,m,Spitzname,Spitznamen
Substantiv,n,Spitzohr,Spitzohren
Substantiv,f,Spitztüte,Spitztüten
Substantiv,m,Spitzwegerich,Spitzwegeriche
Substantiv,n,Splattermovie,Splattermovies
Substantiv,m,Spleen,Spleens
Substantiv,m,Spleiß,Spleiße
Substantiv,f,Splenektomie,Splenektomien
Substantiv,m,Spliff,Spliffs
Substantiv,m,Split,Splits
Substantiv,m,Splitt,Splitte
Substantiv,m,Splitter,Splitter
Substantiv,m,Splitter,Splitter
Substantiv,f,Splitterbombe,Splitterbomben
Substantiv,m,Splitterbunker,Splitterbunker
Substantiv,f,Splittergranate,Splittergranaten
Substantiv,f,Splittergruppe,Splittergruppen
Substantiv,m,Splitterschutz,Splitterschutze
Substantiv,m,Spoiler,Spoiler
Substantiv,m,Spondeus,Spondeen
Substantiv,m,Spondiacus,Spondiaci
Substantiv,m,Spondiakus,Spondiazi
Substantiv,f,Spondylitis,Spondylitiden
Substantiv,f,Sponsion,Sponsionen
Substantiv,m,Sponsor,Sponsoren
Substantiv,f,Sponsorin,Sponsorinnen
Substantiv,m,Spontanantrag,Spontananträge
Substantiv,f,Spontaneität,Spontaneitäten
Substantiv,f,Spontanität,Spontanitäten
Substantiv,m,Spontankauf,Spontankäufe
Substantiv,f,Spontansprache,Spontansprachen
Substantiv,m,Sporapfel,Sporäpfel
Substantiv,f,Spore,Sporen
Substantiv,m,Sporophyt,Sporophyten
Substantiv,m,Sport,Sporte
Substantiv,f,Sportart,Sportarten
Substantiv,m,Sportartikelhersteller,Sportartikelhersteller
Substantiv,m,Sportarzt,Sportärzte
Substantiv,f,Sportbekleidung,Sportbekleidungen
Substantiv,m,Sportberichterstatter,Sportberichterstatter
Substantiv,f,Sportberichterstatterin,Sportberichterstatterinnen
Substantiv,m,Sportbeutel,Sportbeutel
Substantiv,n,Sportboot,Sportboote
Substantiv,n,Sportcoupé,Sportcoupés
Substantiv,f,Sportdidaktik,Sportdidaktiken
Substantiv,m,Sportdress,Sportdresse
Substantiv,f,Sportel,Sporteln
Substantiv,n,Sportereignis,Sportereignisse
Substantiv,n,Sportflugzeug,Sportflugzeuge
Substantiv,n,Sportfoto,Sportfotos
Substantiv,m,Sportfotograf,Sportfotografen
Substantiv,m,Sportfreund,Sportfreunde
Substantiv,n,Sportgelände,Sportgelände
Substantiv,n,Sportgericht,Sportgerichte
Substantiv,n,Sportgerichtsurteil,Sportgerichtsurteile
Substantiv,n,Sportgerät,Sportgeräte
Substantiv,f,Sporthalle,Sporthallen
Substantiv,n,Sporthemd,Sporthemden
Substantiv,m,Sportjournalist,Sportjournalisten
Substantiv,f,Sportjournalistin,Sportjournalistinnen
Substantiv,m,Sportkamerad,Sportkameraden
Substantiv,f,Sportkameradin,Sportkameradinnen
Substantiv,m,Sportkommentator,Sportkommentatoren
Substantiv,f,Sportkommentatorin,Sportkommentatorinnen
Substantiv,m,Sportlehrer,Sportlehrer
Substantiv,f,Sportlehrerin,Sportlehrerinnen
Substantiv,m,Sportler,Sportler
Substantiv,f,Sportlerin,Sportlerinnen
Substantiv,f,Sportlichkeit,Sportlichkeiten
Substantiv,f,Sportliga,Sportligen
Substantiv,n,Sportmagazin,Sportmagazine
Substantiv,f,Sportmannschaft,Sportmannschaften
Substantiv,m,Sportplatz,Sportplätze
Substantiv,f,Sportpolitik,Sportpolitiken
Substantiv,m,Sportprofessor,Sportprofessoren
Substantiv,m,Sportreporter,Sportreporter
Substantiv,f,Sportreporterin,Sportreporterinnen
Substantiv,f,Sportschau,Sportschauen
Substantiv,m,Sportschuh,Sportschuhe
Substantiv,f,Sportschule,Sportschulen
Substantiv,f,Sportsendung,Sportsendungen
Substantiv,m,Sportsfreund,Sportsfreunde
Substantiv,f,Sportskanone,Sportskanonen
Substantiv,m,Sportsoldat,Sportsoldaten
Substantiv,f,Sportsoldatin,Sportsoldatinnen
Substantiv,n,Sportspiel,Sportspiele
Substantiv,m,Sportstudent,Sportstudenten
Substantiv,f,Sportstudentin,Sportstudentinnen
Substantiv,f,Sportstunde,Sportstunden
Substantiv,f,Sporttasche,Sporttaschen
Substantiv,m,Sporttherapeut,Sporttherapeuten
